Date,Grid Organi lbc (L1) [kW],Grid Organi lbc (L2) [kW],Grid Organi lbc (L3) [kW],Chargers (L1) [kW],Chargers (L2) [kW],Chargers (L3) [kW],Solar (L1) [kW],Solar (L2) [kW],Solar (L3) [kW],Chargers achteraan (L1) [kW],Chargers achteraan (L2) [kW],Chargers achteraan (L3) [kW]
2024-12-29 17:30:00,"5,803","3,69","4,725","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 17:15:00,"5,726","3,737","4,763","0,036","0,033","0,02",0,"-0,006","-0,002","0,024","0,022","0,02"
2024-12-29 17:00:00,"5,811","3,694","4,714","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 16:45:00,"5,72","3,815","4,836","0,036","0,032","0,02","0,001","-0,004",0,"0,024","0,022","0,021"
2024-12-29 16:30:00,"5,836","3,809","4,801","0,036","0,033","0,02","0,01","0,008","0,012","0,024","0,022","0,02"
2024-12-29 16:15:00,"5,611","3,827","4,812","0,036","0,033","0,02","0,041","0,039","0,044","0,024","0,023","0,021"
2024-12-29 16:00:00,"5,303","3,684","4,637","0,036","0,034","0,02","0,061","0,06","0,064","0,024","0,023","0,02"
2024-12-29 15:45:00,"6,016","3,819","4,734","0,036","0,033","0,02","0,097","0,095","0,101","0,024","0,023","0,02"
2024-12-29 15:30:00,"5,232","3,662","4,627","0,036","0,034","0,02","0,134","0,132","0,138","0,024","0,023","0,02"
2024-12-29 15:15:00,"5,27","3,616","4,557","0,036","0,034","0,02","0,222","0,222","0,227","0,024","0,023","0,02"
2024-12-29 15:00:00,"5,151","3,445","4,395","0,036","0,034","0,02","0,326","0,329","0,331","0,024","0,023","0,021"
2024-12-29 14:45:00,"5,147","3,46","4,396","0,036","0,034","0,02","0,414","0,418","0,418","0,024","0,023","0,02"
2024-12-29 14:30:00,"4,953","3,381","4,305","0,036","0,034","0,02","0,488","0,492","0,492","0,024","0,023","0,02"
2024-12-29 14:15:00,"4,88","3,2","4,205","0,036","0,034","0,02","0,555","0,559","0,558","0,024","0,023","0,02"
2024-12-29 14:00:00,"4,803","3,244","4,236","0,036","0,034","0,02","0,599","0,605","0,603","0,024","0,023","0,02"
2024-12-29 13:45:00,"5,057","3,285","4,232","0,036","0,034","0,02","0,549","0,554","0,552","0,024","0,023","0,02"
2024-12-29 13:30:00,"4,755","3,153","4,103","0,035","0,034","0,02","0,64","0,647","0,645","0,023","0,023","0,022"
2024-12-29 13:15:00,"4,792","3,152","4,103","0,035","0,034","0,02","0,723","0,73","0,727","0,023","0,023","0,021"
2024-12-29 13:00:00,"4,64","2,949","3,928","0,035","0,034","0,019","0,806","0,815","0,81","0,023","0,023","0,02"
2024-12-29 12:45:00,"4,694","3,158","4,097","0,036","0,034","0,02","0,709","0,717","0,713","0,023","0,023","0,02"
2024-12-29 12:30:00,"4,714","2,988","3,943","0,036","0,034","0,019","0,841","0,852","0,846","0,023","0,023","0,02"
2024-12-29 12:15:00,"5,113","2,964","3,917","0,035","0,034","0,02","0,808","0,817","0,812","0,023","0,023","0,02"
2024-12-29 12:00:00,"4,522","2,914","3,931","0,036","0,034","0,019","0,949","0,961","0,954","0,024","0,023","0,02"
2024-12-29 11:45:00,"4,792","3,106","4,091","0,036","0,034","0,019","0,717","0,724","0,721","0,024","0,023","0,02"
2024-12-29 11:30:00,"4,721","3,014","3,98","0,036","0,034","0,019","0,8","0,808","0,804","0,024","0,023","0,02"
2024-12-29 11:15:00,"4,719","3,114","4,052","0,036","0,034","0,019","0,659","0,665","0,663","0,024","0,023","0,02"
2024-12-29 11:00:00,"4,966","3,228","4,155","0,036","0,034","0,019","0,676","0,682","0,68","0,024","0,023","0,02"
2024-12-29 10:45:00,"4,796","3,082","4,062","0,036","0,034","0,02","0,666","0,673","0,67","0,024","0,023","0,02"
2024-12-29 10:30:00,"4,956","3,337","4,274","0,036","0,034","0,02","0,483","0,488","0,488","0,024","0,023","0,02"
2024-12-29 10:15:00,"5,423","3,573","4,583","0,036","0,034","0,02","0,285","0,286","0,289","0,024","0,023","0,02"
2024-12-29 10:00:00,"5,096","3,586","4,631","0,036","0,034","0,02","0,2","0,199","0,204","0,024","0,023","0,02"
2024-12-29 09:45:00,"5,392","3,674","4,677","0,036","0,034","0,02","0,129","0,127","0,133","0,024","0,023","0,02"
2024-12-29 09:30:00,"5,432","3,715","4,686","0,036","0,034","0,02","0,088","0,086","0,092","0,024","0,023","0,02"
2024-12-29 09:15:00,"5,46","3,794","4,715","0,036","0,034","0,02","0,048","0,046","0,051","0,024","0,023","0,02"
2024-12-29 09:00:00,"5,382","3,793","4,694","0,036","0,033","0,02","0,019","0,017","0,021","0,024","0,022","0,021"
2024-12-29 08:45:00,"5,636","3,892","4,796","0,036","0,034","0,02","0,003","-0,002","0,003","0,024","0,023","0,021"
2024-12-29 08:30:00,"5,656","3,894","4,808","0,036","0,033","0,02","0,001","-0,005",0,"0,024","0,023","0,02"
2024-12-29 08:15:00,"6,312","3,808","4,731","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2024-12-29 08:00:00,"5,847","3,883","4,762","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,025","0,021"
2024-12-29 07:45:00,"5,801","3,809","4,719","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 07:30:00,"5,82","3,882","4,863","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 07:15:00,"5,864","3,843","4,767","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 07:00:00,"5,709","3,81","4,719","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-29 06:45:00,"5,838","3,898","4,784","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 06:30:00,"5,883","3,842","4,772","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-29 06:15:00,"5,8","3,86","4,768","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-29 06:00:00,"5,815","3,879","4,785","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-29 05:45:00,"5,981","3,955","4,848","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-29 05:30:00,"5,728","3,816","4,75","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-29 05:15:00,"5,711","3,886","4,821","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-29 05:00:00,"5,396","3,851","4,747","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-29 04:45:00,"6,137","3,928","4,793","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-29 04:30:00,"5,513","3,893","4,797","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 04:15:00,"5,615","3,886","4,749","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 04:00:00,"5,566","3,946","4,8","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 03:45:00,"5,539","3,894","4,769","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 03:30:00,"5,5","3,922","4,821","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 03:15:00,"5,718","3,922","4,831","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 03:00:00,"5,448","3,886","4,823","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-29 02:45:00,"5,752","3,961","4,818","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 02:30:00,"5,481","3,891","4,776","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 02:15:00,"5,705","3,932","4,787","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 02:00:00,"5,627","3,947","4,81","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-29 01:45:00,"5,628","3,923","4,817","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-29 01:30:00,"5,694","3,966","4,855","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 01:15:00,"5,735","3,939","4,809","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 01:00:00,"6,035","3,87","4,825","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 00:45:00,"5,679","3,962","4,878","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 00:30:00,"5,532","3,893","4,788","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 00:15:00,"5,631","3,976","4,872","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-29 00:00:00,"5,694","3,948","4,87","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 23:45:00,"5,538","3,915","4,804","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 23:30:00,"5,541","3,878","4,776","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-28 23:15:00,"5,559","3,927","4,799","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-28 23:00:00,"5,675","3,941","4,852","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-28 22:45:00,"5,568","3,944","4,877","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 22:30:00,"5,522","3,866","4,752","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 22:15:00,"5,574","3,931","4,824","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-28 22:00:00,"5,691","3,89","4,792","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-28 21:45:00,"5,725","3,833","4,766","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 21:30:00,"6,011","3,948","4,837","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 21:15:00,"6,432","3,899","4,807","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 21:00:00,"5,7","3,814","4,756","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-28 20:45:00,"5,941","3,858","4,863","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-28 20:30:00,"5,781","3,855","4,8","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 20:15:00,"5,992","3,944","4,849","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-28 20:00:00,"6,032","3,935","4,832","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 19:45:00,"5,97","3,82","4,79","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-28 19:30:00,"5,953","3,845","4,837","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,02"
2024-12-28 19:15:00,"5,788","3,87","4,816","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,02"
2024-12-28 19:00:00,"5,861","3,831","4,744","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 18:45:00,"5,798","3,843","4,844","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-28 18:30:00,"5,802","3,765","4,782","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-28 18:15:00,"5,913","3,877","4,79","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,021"
2024-12-28 18:00:00,"5,75","3,859","4,779","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 17:45:00,"5,839","3,779","4,754","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 17:30:00,"6,332","3,831","4,799","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 17:15:00,"5,694","3,79","4,714","0,036","0,032","0,02",0,"-0,007","-0,002","0,024","0,025","0,022"
2024-12-28 17:00:00,"5,91","3,884","4,794","0,036","0,032","0,02","0,001","-0,005",0,"0,024","0,025","0,022"
2024-12-28 16:45:00,"5,746","3,828","4,806","0,036","0,033","0,02","0,005","0,002","0,006","0,024","0,025","0,022"
2024-12-28 16:30:00,"5,786","3,758","4,758","0,036","0,032","0,021","0,046","0,044","0,049","0,024","0,025","0,022"
2024-12-28 16:15:00,"5,464","3,736","4,648","0,036","0,032","0,02","0,131","0,13","0,135","0,024","0,025","0,022"
2024-12-28 16:00:00,"5,209","3,556","4,484","0,036","0,032","0,02","0,272","0,273","0,277","0,024","0,025","0,022"
2024-12-28 15:45:00,"4,978","3,487","4,421","0,036","0,033","0,02","0,348","0,35","0,352","0,024","0,025","0,021"
2024-12-28 15:30:00,"5,018","3,278","4,224","0,036","0,034","0,02","0,562","0,567","0,566","0,024","0,025","0,022"
2024-12-28 15:15:00,"4,52","2,996","3,943","0,036","0,034","0,02","0,763","0,771","0,768","0,024","0,025","0,022"
2024-12-28 15:00:00,"4,544","2,868","3,809","0,036","0,034","0,02","0,99","1,004","0,997","0,024","0,025","0,022"
2024-12-28 14:45:00,"4,314","2,656","3,592","0,036","0,034","0,02","1,208","1,225","1,216","0,023","0,025","0,022"
2024-12-28 14:30:00,"4,043","2,435","3,421","0,036","0,034","0,02","1,334","1,352","1,342","0,023","0,026","0,022"
2024-12-28 14:15:00,"4,134","2,448","3,414","0,036","0,034","0,02","1,42","1,442","1,43","0,023","0,026","0,022"
2024-12-28 14:00:00,"3,995","2,37","3,324","0,036","0,034","0,02","1,412","1,433","1,422","0,023","0,026","0,021"
2024-12-28 13:45:00,"4,325","2,605","3,542","0,036","0,034","0,02","1,264","1,283","1,273","0,023","0,026","0,022"
2024-12-28 13:30:00,"4,544","2,672","3,617","0,036","0,034","0,02","1,177","1,194","1,185","0,023","0,026","0,022"
2024-12-28 13:15:00,"4,528","2,53","3,476","0,036","0,035","0,02","1,348","1,368","1,357","0,023","0,026","0,021"
2024-12-28 13:00:00,"4,422","2,817","3,77","0,036","0,034","0,02","1,079","1,094","1,086","0,023","0,026","0,021"
2024-12-28 12:45:00,"3,943","2,229","3,194","0,036","0,034","0,019","1,594","1,618","1,603","0,023","0,026","0,02"
2024-12-28 12:30:00,"3,145","1,562","2,555","0,036","0,034","0,019","2,3","2,333","2,313","0,023","0,026","0,021"
2024-12-28 12:15:00,"3,161","1,461","2,457","0,036","0,034","0,019","2,418","2,454","2,433","0,022","0,025","0,021"
2024-12-28 12:00:00,"4,164","2,56","3,562","0,036","0,034","0,019","1,233","1,251","1,24","0,023","0,026","0,02"
2024-12-28 11:45:00,"4,151","2,437","3,394","0,036","0,034","0,02","1,426","1,446","1,434","0,023","0,025","0,022"
2024-12-28 11:30:00,"4,274","2,888","3,638","0,036","0,034","0,02","1,168","1,183","1,174","0,023","0,025","0,022"
2024-12-28 11:15:00,"4,37","2,684","3,648","0,036","0,034","0,02","1,14","1,154","1,146","0,023","0,025","0,022"
2024-12-28 11:00:00,"4,482","2,765","3,727","0,036","0,034","0,02","1,092","1,107","1,098","0,023","0,026","0,022"
2024-12-28 10:45:00,"4,509","2,886","3,85","0,036","0,034","0,019","0,932","0,943","0,936","0,024","0,026","0,021"
2024-12-28 10:30:00,"4,756","3,072","4,043","0,036","0,034","0,02","0,814","0,824","0,818","0,024","0,026","0,022"
2024-12-28 10:15:00,"4,98","3,144","4,24","0,036","0,034","0,019","0,7","0,708","0,704","0,024","0,026","0,021"
2024-12-28 10:00:00,"4,889","3,179","4,322","0,036","0,034","0,019","0,606","0,611","0,609","0,024","0,025","0,021"
2024-12-28 09:45:00,"5,006","3,367","4,337","0,036","0,034","0,019","0,489","0,493","0,492","0,024","0,025","0,02"
2024-12-28 09:30:00,"5,575","3,456","4,447","0,036","0,034","0,02","0,328","0,33","0,332","0,024","0,026","0,021"
2024-12-28 09:15:00,"5,362","3,648","4,636","0,036","0,034","0,02","0,218","0,218","0,223","0,024","0,025","0,021"
2024-12-28 09:00:00,"5,405","3,77","4,753","0,036","0,034","0,02","0,094","0,092","0,098","0,024","0,026","0,021"
2024-12-28 08:45:00,"5,514","3,776","4,75","0,036","0,033","0,02","0,041","0,039","0,043","0,024","0,025","0,022"
2024-12-28 08:30:00,"5,672","3,89","4,86","0,036","0,033","0,02","0,006","0,002","0,007","0,025","0,025","0,022"
2024-12-28 08:15:00,"5,755","3,847","4,872","0,036","0,033","0,02","0,001","-0,005",0,"0,025","0,025","0,021"
2024-12-28 08:00:00,"5,886","3,818","4,84","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 07:45:00,"5,95","3,876","4,85","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 07:30:00,"5,724","3,8","4,794","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 07:15:00,"5,871","3,86","4,848","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 07:00:00,"5,873","3,865","4,848","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 06:45:00,"5,747","3,818","4,798","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 06:30:00,"5,897","3,882","4,866","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 06:15:00,"5,634","3,818","4,841","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-28 06:00:00,"5,977","3,895","4,917","0,035","0,033","0,021",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 05:45:00,"6,255","3,892","4,862","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 05:30:00,"5,85","3,832","4,819","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 05:15:00,"5,519","3,9","4,885","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 05:00:00,"5,558","3,899","4,857","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 04:45:00,"5,443","3,872","4,823","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 04:30:00,"5,601","3,915","4,886","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 04:15:00,"5,469","3,92","4,942","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 04:00:00,"5,666","3,84","4,897","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 03:45:00,"5,58","3,937","4,904","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 03:30:00,"5,533","3,95","4,942","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 03:15:00,"5,61","3,973","4,968","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-28 03:00:00,"5,415","3,847","4,832","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 02:45:00,"5,722","3,962","4,888","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 02:30:00,"5,433","3,91","4,873","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-28 02:15:00,"5,65","3,947","4,91","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 02:00:00,"5,517","3,958","4,966","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 01:45:00,"6,278","3,97","4,975","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 01:30:00,"5,62","3,981","4,952","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-28 01:15:00,"5,633","3,9","4,897","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-28 01:00:00,"5,544","3,956","4,933","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-28 00:45:00,"5,534","4,018","4,985","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 00:30:00,"5,7","4,019","4,965","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-28 00:15:00,"5,599","4,012","4,959","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,021"
2024-12-28 00:00:00,"5,557","4,039","5,033","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-27 23:45:00,"5,614","3,92","4,828","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,026","0,02"
2024-12-27 23:30:00,"5,544","3,992","4,905","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,02"
2024-12-27 23:15:00,"5,529","3,858","4,707","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-27 23:00:00,"5,525","3,937","4,796","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,026","0,022"
2024-12-27 22:45:00,"5,634","3,942","4,794","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-27 22:30:00,"5,492","3,96","4,826","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,021"
2024-12-27 22:15:00,"5,635","3,983","4,832","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-12-27 22:00:00,"6,008","3,909","4,784","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-12-27 21:45:00,"5,967","3,92","4,846","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-12-27 21:30:00,"5,67","3,826","4,798","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-12-27 21:15:00,"5,88","3,905","4,873","0,036","0,032","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-12-27 21:00:00,"5,827","3,913","4,843","0,036","0,032","0,021",0,"-0,006","-0,001","0,024","0,025","0,022"
2024-12-27 20:45:00,"5,8","3,852","4,77","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-12-27 20:30:00,"5,892","3,886","4,821","0,036","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-12-27 20:15:00,"5,798","3,914","4,819","0,037","0,033","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
2024-12-27 20:00:00,"5,906","3,868","4,768","0,036","0,034","0,02",0,"-0,006","-0,001","0,025","0,025","0,022"
